Unnamed: 0	tweet_id	text	science_related	scientific_claim	scientific_reference	scientific_context
888.0	1.0551358636827402e+18	Major new funding and a race and oral histories project for UCSD's new Institute of Arts & Humanities, a spooky events guide, tonight's (!) Vi Khi Nao reading at SDSU, and more for my first @voiceofsandiego Culture Report https://t.co/WESXjIUreb	1	0.0	0.0	1.0
889.0	1.0551604453829386e+18	"Check out my full interview with @NSF to learn about my ""secret"" to science education https://t.co/Q0zH8uCIV9"	0	0.0	0.0	0.0
890.0	1.0555141822908908e+18	Tomorrow, outside CBI offices nationwide, the Congress party will protest the PM’s disgraceful attempt to prevent an investigation into the Rafale scam, by removing the CBI Chief. All Karnataka Congress Sevadal volunteers are requested to congregate at CBI office RT Nagar https://t.co/Ksdu8sK6Vk	0	0.0	0.0	0.0
891.0	1.0563591560498258e+18	Dearest @reginevalcasid please remember d MILLIONS of people around d world whose love & support are unconditional. If other people try to revile u pls count ur blessings & see d greatness & goodness of our Lord. Have a wonderful Sunday my Asia's Song 🐦. Lots of love! https://t.co/lkBPBkVdy2	0	0.0	0.0	0.0
892.0	1.0573662629745623e+18	TORONTO POLICE CHIEF INVITATIONAL COMMITTEE PRESENTS VICTIM SERVICES TORONTO WITH A DONATION OF $60,000 The Chamber is proud to support @vstoronto through co-organization of the Toronto… https://t.co/NuZJs6ULon	0	0.0	0.0	0.0
893.0	1.0574685804370903e+18	Great raffle going on to support Regina softball!! Get in touch with a player, stop by and see Carolyn, or contact Coach Jake to enter. Spread the word #yeahregals https://t.co/69DSEult4Z	0	0.0	0.0	0.0
894.0	1.0574941204433265e+18	Firstborn women may be more likely to be overweight or obese than their later-born sisters, according to a study.	1	1.0	0.0	1.0
895.0	1.0579279902801183e+18	Native American tribe sues to stop North Dakota voter ID law before election https://t.co/Pr7ZcH1cY8 https://t.co/FFeNPa2KOZ	0	0.0	0.0	0.0
896.0	1.058450038848979e+18	Read WORLD Digital's #Muse, a weekly roundup on popular and fine arts. In this week's edition @lmlangdon reports on @MPAA ratings, @bigmouth, @megynkelly, and more … https://t.co/sIs8peYOGd	0	0.0	0.0	0.0
897.0	1.0609023464508539e+18	Gasdermin D Promotes AIM2 Inflammasome Activation and Is Required for Host Protection against Francisella novicida. https://t.co/nFoDPPKEts https://t.co/m4facjZVOS	1	1.0	1.0	1.0
898.0	1.0619351938193613e+18	SPC Tornado Watch 426 Status Reports https://t.co/XHTcfUTVx1	0	0.0	0.0	0.0
899.0	1.0638909810015478e+18	One week from today! It's #SmallBusinessSaturday! Make a plan to shop local and help support small businesses in #Southie! https://t.co/qiExFvxuW7	0	0.0	0.0	0.0
900.0	1.0676383609387008e+18	@SassyKadiK Too funny...couldnt stop laughing. Every so often, we have to pause for a good laugh🤣 Thanks	0	0.0	0.0	0.0
901.0	1.0711385142706012e+18	Yo @dog_rates you made the coyote proof dog (and yourself) famous in the news: https://t.co/0jLkMsEyhP Great job 👍	0	0.0	0.0	0.0
902.0	1.0716644607444255e+18	@BarishChamCham @ramakirao Don't know dog meat or something else to support #SwatchhBharat	0	0.0	0.0	0.0
903.0	1.0740202312934564e+18	Nobody wants you till they think you’re in a relationship. Ain’t that some reverse psychology shit for you 😂	1	1.0	0.0	0.0
904.0	1.0754239077153997e+18	Intermodal volume sees annual gains in November, reports IANA | Logistics Management https://t.co/onxa4XBQYM	0	0.0	0.0	0.0
905.0	1.078630125963436e+18	Worth noting that none of this is down to alliance managers. Jim Carouso is great, everyone likes Randy Schriver. This is about Trump, the Syria withdrawal, and the dismissal of Mattis. (The remaining principals don’t promote confidence, either).	0	0.0	0.0	0.0
906.0	1.0787443241190482e+18	"In early August 2016, an envelope containing ""eyes only"" information was sent by courier from the Central Intelligence Agency to the White House, where the contents were shown to four people: President Obama, Denis McDonough, Susan Rice and Avril Haines. https://t.co/a8McN66C52 https://t.co/ZTZHQp6Mcz"	0	0.0	0.0	0.0
907.0	1.0787748713861775e+18	#OVER #HORIZON #RADAR could help to produce fast growing #contaminated and #mutated #FOOD and get rid of drinking #WATER https://t.co/ihhYTsKcVA USAID AGRO HORIZON PROJECT, f.e. or some experiments of NASA https://t.co/ztgZwQ0wBD	1	1.0	1.0	1.0
909.0	1.0809048773482906e+18	@GrittySZN @sawsinn @AcunaBombs @TheProcess10 Machado is a Yankee. Harper would rather go elsewhere. Phillies are a 4th place team. That’s what I think.	0	0.0	0.0	0.0
910.0	1.08302910505293e+18	"Trump demands that reports on waste and fraud in Afghanistan should be ""locked up"" https://t.co/2DJSGpQB5E via @MotherJones"	0	0.0	0.0	0.0
911.0	1.0840982622676214e+18	Evolution doesn't apply to individuals, but to species. There's a benefit to having a certain percentage of the population remain outside of the breeding pool to devote their energies to supporting the clan by other means, such as myself, a well-to-do but dotty aunt. #atheism https://t.co/gxI0VYB5s9	1	1.0	0.0	0.0
913.0	1.0849936149152276e+18	@realDonaldTrump But no travel ban for Saudi Arabia! They committed 9/11 and killed the journalist. Trump support terrorists! https://t.co/qxktkje0EJ	0	0.0	0.0	0.0
914.0	1.0857380811336499e+18	Peter: ᴼᴼᴴ ᴵ ᴸᴼᵛᴱ ᵀᴴᴵˢ ᶜᴴᴬᴿᴬᶜᵀᴱᴿ Show: *kills character* Peter: ᴶᴼᴷᴱˢ ᴼᴺ ᵞᴼᵁ ᴵ ᴸᴵᴱᴰ Show: *resurrects character* Peter: ᴵ ᴸᴵᴱᴰ ᴬᴳᴬᴵᴺ? Show: *kills character again* Peter: STOP DOING THE OPPOSITE OF WHAT THE VIEWERS WANT	0	0.0	0.0	0.0
915.0	1.0864325799794852e+18	TSA will not go on strike, because that would be pointless. You don't need to organize a work stoppage that will happen organically anyway. Jobs entail pay, and invariably people will stop showing up to jobs that don't exist.	0	0.0	0.0	0.0
916.0	1.0868226963719045e+18	Kids wear sunglasses to support classmate battling eye cancer https://t.co/Mtposh0IaB	0	0.0	0.0	0.0
917.0	1.0874103200947077e+18	imagine being black n publicly announcing u love n support jeffrat stone https://t.co/I0Ev1Iowip	0	0.0	0.0	0.0
918.0	1.0904054709369364e+18	This is a GREAT article about the process of archival research https://t.co/EFNiq32uEN	1	0.0	1.0	1.0
919.0	1.0906754246260408e+18	@DrPeterNieman Have you read about the cardiac MRI studies on marathon runners? Any concerns? I am thinking possible thinner bones better than progressive myocardial scar tissue deposits. Both concerns support the case for varied exercise and cross training?	1	1.0	0.0	1.0
920.0	1.0911412356397056e+18	A difficult path does not stop a properly bestowed blessing.	0	0.0	0.0	0.0
921.0	1.0918200055896842e+18	Study: Deactivating your Facebook account is good for your mental health https://t.co/RFFThtbaju	1	1.0	1.0	1.0
923.0	1.0928064456687124e+18	Houston fans really mad cause Kobe telling the truth	0	0.0	0.0	0.0
924.0	1.0934953167022121e+18	A computer inside your contact lens allows you to record videos, surf the web, facial and object recognition, and take photos https://t.co/dkAW8vzHDJ via @ValaAfshar	0	0.0	0.0	0.0
925.0	1.0957418341381857e+18	Place stigma is a really important determinant and sustainer of health and wellbeing inequalities. I emphasised this recently in evidence to House of a Lords select committee on regenerating seaside towns @PlaceWellbeing @prosocialplace https://t.co/u8g90FIfDd via @ConversationUK	1	1.0	1.0	1.0
926.0	1.0957505324661801e+18	@Whygena_Draws Either cause u were secretly hoping to draw someone other then reggie or u just wants to see how many ppl wanted u for Valentine's day	0	0.0	0.0	0.0
927.0	1.0965545470053458e+18	@NewberrySports NC played hard and hung tough in the 1st half. Queens is a great talented team and pulled away in the 2nd Half. Our guys kept playing hard. This team is in the PROCESS of Building to be Champions.	0	0.0	0.0	0.0
928.0	1.096821501859373e+18	gonna go live and chill with some marbles on stream in 15, make sure to stop by and watch ur marble winnnn	0	0.0	0.0	0.0
929.0	1.0982553598592819e+18	Trump's loyalty obsession could lead to obstruction case https://t.co/ug5T6sWTNc	0	0.0	0.0	0.0
930.0	1.0990424534857687e+18	NEW: Senior US Justice Dept. official: Reports that the US attorney general will receive the report from Special Counsel Mueller by the end of next week are incorrect.	0	0.0	0.0	0.0
931.0	1.0993605593659474e+18	I would have applauded U if U would have gone to #NIT Srinagar where Hindu students from all over d country wr beaten because they unfurled the #Nationalflag. Ur priority was to go to JNU and support those who wanted to break India. @narendramodi doesn’t need your applauds. https://t.co/jcRlnaXzis	0	0.0	0.0	0.0
932.0	1.0996884498194924e+18	Excellent point @FredDoucetteNH , the hypocrisy is astounding. Yet there are people in this country that still support this thinking. 🙄🙄 https://t.co/0IwaxGDpww	0	0.0	0.0	0.0
933.0	1.100693775620268e+18	Please send caffeine, because I’m off to London Town today! Double show day and lots of foodie treats and catch ups on the cards... https://t.co/MY0stVCRYP https://t.co/D44rLxh3xc	0	0.0	0.0	0.0
934.0	1.100726830896685e+18	Modelling Demand-side Energy Policies for Climate Change Mitigation in the UK https://t.co/kobGrDvxeH	1	0.0	1.0	1.0
935.0	1.1008714043654513e+18	Ive done 2 cover ups of ex boyfriends names today. People need to smarten the fuck up and stop getting boyfriend and girlfriends names.	0	0.0	0.0	0.0
936.0	1.100908185286783e+18	Network Support Technical Operations Centre Engineer, Reading, £25k - 38k/year + basic + shift allowance 20% + benefits #job #jobs #hiring #RailJobs https://t.co/actXUIoiHq	0	0.0	0.0	0.0
937.0	1.1026744643770491e+18	⛟ #NowHiring: #Shuttle Driver, need more income? Deliver with Uber Eats Uber #Lyft #Postmates #SouthDartmouth #Uber #trucker ☑ Apply Now ☞ https://t.co/aixbxWVCUR https://t.co/MeIRdrM8SL	0	0.0	0.0	0.0
938.0	1.1027166500450099e+18	Direct to consumer #wine sales increased by 9% to 6.3 million cases in 2018. One of the biggest growers (12.2%) was Sangiovese. Why not send a bottle to your friends, or order for yourself from Wedding Oak Winery. Shop their online store: https://t.co/tKOe1FXJvh https://t.co/VLBUkGsDxn	0	0.0	0.0	0.0
939.0	1.1028996691459727e+18	Today you may be tested. Take a moment, think about potential outcomes before responding then use process of elimination & make a selection. You got this! #SheSPEAKS	0	0.0	0.0	0.0
940.0	1.103439929030398e+18	Please Watch & share this powerful TEDx talk by Apollo Sevant that talks about how social & emotional learning & anti bullying workshops can lead to a reduction in school bullying & violence Video Here: https://t.co/6ckcpJGaUM	1	1.0	0.0	0.0
941.0	1.1051369024815923e+18	RTs are a helluva drug	1	1.0	0.0	0.0
942.0	1.1068584839351091e+18	Currently in Queensland and there seems to be a fair bit of support for the terrorist and Anning. One bloke said there should be more of it. What the fuck is wrong with this place?	0	0.0	0.0	0.0
943.0	1.1081532581897339e+18	@thebaqo @chiblkmn1 @shart_objects Facts! and with his scientist sister ooh. and the superpowers... idk man tho. Batman is a better strategist and fighter technique-wise. it's tough.	0	0.0	0.0	0.0
944.0	1.1090122399508972e+18	❌This account won’t stop so please REPORT, suspend, block . RT and ask all ARMYs https://t.co/MYeRWeLYTv	0	0.0	0.0	0.0
945.0	1.109164098065965e+18	How the CAQ anti-hijab bill would affect all Quebecers. My weekend column for @mtlgazette. https://t.co/Oqlkm26Eu6 #qcpoli #polqc #assnat	0	0.0	0.0	0.0
946.0	1.1091834431523922e+18	Epic branded content efforts to promote @TheGAcademy from @wetheunicorns @global @BenedictTown https://t.co/VuJa1Oa0x2 #ad 🎥 📲 👏 👀	0	0.0	0.0	0.0
947.0	1.109583595293868e+18	#Colombia’s poorer, grid-isolated communities will receive support for the roll-out of domestic #solarPV under new rules unveiled by the Energy ministry. 🇨🇴🌞🇨🇴🌞 #SolarIsNow #GlobalDev #ColombiaHumana https://t.co/5Aysidw5ul	0	0.0	0.0	0.0
948.0	1.1107816538890895e+18	Tourists watch as 18 green turtles are released into the wild on Indonesia's Bali island. The turtles - listed as endangered - were rescued from wildlife smugglers. An estimated 50,000 turtles are killed in Southeast Asia (particularly in Bali) a year, WWF reports https://t.co/RuEdd6CDb4	1	1.0	1.0	1.0
949.0	1.1110962944355205e+18	Corruption of Science Contributes to Collapse of Modern Civilization - Publication Prejudice, Fraud, Deceptive Favoritism. Decade + Scientific prejudice, bias, outright deceit endemic to peer-reviewed scientific literature, especially medical, psychiatry https://t.co/QOQZjgmgVt	1	1.0	1.0	1.0
951.0	1.1121966920513208e+18	RT @thakurfdn: @thakurfdn announces investigative grants for reporting in #publichealth INR 500,000 for six month reporting assignment; freedom to publish in media-house of your choice. Apply on-line starting April 20, 2019 at https://t.co/4ZBUnqrtaJ https://t.co/8ZLlaqJhM6	1	0.0	0.0	1.0
952.0	1.1127861982952038e+18	Aww, two moons also went to support Jongdae, that's cute ❤️ https://t.co/Hkf0ADtruo	0	0.0	0.0	0.0
953.0	1.1133845026157814e+18	Join us this summer for the Digital Classicist London seminar series: https://t.co/1EznCegdYS. If you can’t attend in person, check out our Youtube Channel: https://t.co/MwhEMMznpC. #DigiClass #digitalhumanities	0	0.0	0.0	0.0
954.0	1.113481529005609e+18	@DrOlufunmilayo Smoking cannabis helps with controlling the nausea that comes with chemotherapy drugs.	1	1.0	0.0	0.0
955.0	1.1138197870487511e+18	@du_soleilx Lol nuh bus stop that mean	0	0.0	0.0	0.0
956.0	1.1155649656525742e+18	BioTechnology – Efficient Stem Cells Can Grow in Animals https://t.co/W5yE3owX8R https://t.co/K24KwiCfXF	1	1.0	0.0	1.0
957.0	1.1179536011738931e+18	https://t.co/Slo87kWk9Z People who use marijuana need more anesthesia during medical procedures like endoscopies or colonoscopies. A new study found that they needed 14 percent more fentanyl, 19.6 percent more midazolam, and 220.5 percent more propofol. #sciencenews https://t.co/cKZUq4glyq	1	1.0	1.0	1.0
958.0	1.1189682155127276e+18	.@biorxivpreprint : Primary infection with dengue or #Zika virus does not affect the severity of heterologous secondary infection in macaques. https://t.co/XxWOinyCSd https://t.co/s41FqyHpNp	1	1.0	1.0	1.0
959.0	1.1195039287883407e+18	baby boy ur literally 18 stop doing these concepts	0	0.0	0.0	0.0
960.0	1.1196167988638392e+18	A very warm #welcome to all players, family, friends, fans, @HockeyCanada & support staff arriving in @GreaterSudbury for the #ESSOCup #National Female Midget #Hockey #Championship running April 21-27 >>> https://t.co/QFBlyOlq0g #DiscoverSudbury #ThingstoDoinSudbury https://t.co/mwSfX8grYd	0	0.0	0.0	0.0
961.0	1.119677483723309e+18	"a fan asked jinsung how kim bin really is behind the camera and jinsung replied ""he sings well, studies hard and is handsome"" and bin replied on his story with ""jung jinsung... thats somewhat pretentious"" https://t.co/TyZt35KcgX"	0	0.0	0.0	0.0
962.0	1.1198685064287314e+18	Gotta turn the porn off if the guy busts from head cause that shits a lie	0	0.0	0.0	0.0
963.0	1.1210221734207406e+18	Facebook and Twitter suspend the accounts of the dissident Irish republican party Saoradh – which has the support of the paramilitary New IRA. https://t.co/TiW2l9UIn5	0	0.0	0.0	0.0
965.0	1.1220122945637294e+18	@shiner_sam It's terrible here in liverpool, theres reports that a plant pot has fell over in west derby.	0	0.0	0.0	0.0
967.0	1.1236239684628562e+18	@katythakkar1 @NeilWoodward20 PALM by @AndersonWinkler —> https://t.co/fSN9cntWvB. We used it successfully for this purpose via non-parametric route. Highly recommended piece of remarkably powerful statistical inference software.	1	0.0	0.0	1.0
968.0	1.1251227936984637e+18	@RepAdamSchiff The Dems need to get tough and fight dirty, just like the Republicans have always done!! We are in CRISIS MODE. Drop the gloves and stop being so polite!!!	0	0.0	0.0	0.0
969.0	1.1264952971719025e+18	UnitedHealthcare Helps Support Moms' and Babies' Health Before and After Delivery with New Bundled Payment Program for Maternity Care: Bundled payment program has launched with care providers in New Jersey and Texas with plans to expand to as many as 20… https://t.co/3qdKwECZRW	0	0.0	0.0	0.0
970.0	1.1268438139961713e+18	@eternaIoath Stop listening to sad shit	0	0.0	0.0	0.0
971.0	1.1277101391239496e+18	"Join us for the Franklin First UMC BioBlitz on Saturday, May 18 at the Franklin First UMC Main Campus. Here scientists, families, students, teachers, and the community work together to get a snapshot of the ""wild"" spaces of our 107-acre campus. Register: https://t.co/wM5M139iqG https://t.co/1A3Eh6gVHO"	1	0.0	0.0	1.0
972.0	1.1284773624573297e+18	A newly discovered species of scansoriopterygid dinosaur with bat-like wings is described in Nature. This specimen provides further evidence that dinosaurs closely related to birds experimented with different wing structures near the origins of flight. https://t.co/hQTV6amDuF https://t.co/MtWeqofNEb	1	1.0	1.0	1.0
973.0	1.1311981810464113e+18	@carissa_messina @itsNICKSNIDER That’s sad and all but there was no reason to share this stop looking for brownie points.	0	0.0	0.0	0.0
975.0	1.1328739187406848e+18	@TimesNow @narendramodi @myogiadityanath @AditiAnarayanan Truth @BankofAmerica @BofAML #ScheduledCaste atrocity.Conspiracy partner @BofAPrivateBank @HDFC_Bank @AxisBank fraud 2.95Lakh Rs @BJP4India support for no F.I.R. https://t.co/cwPrsDh4JC @sheribronstein @AnneFinucane @CathyBessant @KatyAKnox @Indians #WorstPlaceToWork #SCSTAct	0	0.0	0.0	0.0
977.0	1.1363620286569882e+18	Only a Tory Government could cut 21,000 Police Officers, sit back & watch crime soar & then proudly announce the recruitment of 1,200 Police Officers as the “biggest increase in Police officer numbers in 10 years!” https://t.co/65Co2sa3VW	0	0.0	0.0	0.0
978.0	1.1363789565449052e+18	#nltraffic #ducks Encountered this brief traffic stop on the CBS bypass road this evening! Big shout out to the wonderful police officer! 😃❤️👍 https://t.co/WKVrCf1PkU	0	0.0	0.0	0.0
979.0	1.1367835861185126e+18	"New ""Call Of Duty"" Video Game Encourages Support For The White Helmets https://t.co/X6cKTAKHd2"	0	0.0	0.0	0.0
980.0	1.1388609777163796e+18	A total of $1754 was raised by the #AOCC2019 assembly to support Pikangikum. Miigwech for your support! @ChiefsofOntario @ORCRoseAnne @ECAlertezON55 https://t.co/O4WsRFxduA	0	0.0	0.0	0.0
981.0	1.139163111775232e+18	“Stronger relationships lead to stronger communities. Stronger communities are what makes America, America.” Read the full story SuccessBeyond the Front Lines from @southmagazine: https://t.co/wZvIVZzyTg | #GORUCK https://t.co/1ZZHIXCeU4	1	1.0	0.0	0.0
982.0	1.1401971273872548e+18	@berniewestacott Play in early years is so important. The almost complete disappearance of unregulated, unmonitored, unsupervised free play in childhood is one of the key drivers of the increase in mental health issues. Schools can help: more unsupervised play, longer breaks, longer lunch, etc	1	1.0	0.0	0.0
983.0	1.1403060291604234e+18	QUOTE “I observed this 2,500-year-old shaman, and he had mortar that had been caked in cannabis with him. That was a remarkable find.” END QUOTE https://t.co/ZKkwI6KW0F	1	0.0	1.0	1.0
984.0	1.140346922684883e+18	Soccer aid, where 2 squads of millionaires kick a ball about while asking the working class to support charity, baffling	0	0.0	0.0	0.0
985.0	1.1411496412428165e+18	@RayyZhane True but other carnivals are a week or more long. Ours just seems so rushed	0	0.0	0.0	0.0
986.0	1.1414807941181522e+18	Kefir Health Benefits: Kefir Milk Grains last indefinitely. Kefir evidence suggests probiotics can alleviate many digestive problems, incl. irritable bowel syndrome & ulcers from H. pylori infection BUY HERE https://t.co/UXq872e3Oq https://t.co/Omddg6LmLE	1	1.0	0.0	0.0
987.0	1.1420577253980692e+18	Teacher: What do want to do when you older? Normal kids: doctor, pilot, engineer etc... Weebs: I want to get knocked by a truck and die, so I can be sent to an isekai world and have a harem of girls. https://t.co/J5T9BKVgA1	0	0.0	0.0	0.0
988.0	1.1439196942499103e+18	"@jwvansteenwyk @Kira_Media @KurtSchlichter ""It has nothing to do with discrimination."" Section 230 States you can't ban people for Political Opinions. 👇 https://t.co/Vld9KuOr5x Facebook 1,565,118 Conservatives banned 24 Liberal banned. Maybe open a book sometime. https://t.co/baXtDOyZik"	0	0.0	0.0	0.0
989.0	1.1449691296333087e+18	Side effect of Alcohol & Plastic surgery. 🤣	0	0.0	0.0	0.0
990.0	1.1450121754188677e+18	UN and EU propaganda by socialist media compares 2019 data of built surfaces with 2003 data of tampered temperature database. Fact: France has a record 50°C heat wave in 1930 and similar and higher temperature in Spain etc. https://t.co/jtGv6gqhq3	1	1.0	0.0	0.0
991.0	1.145304535532884e+18	Really wish there is a way to stop all these pain.	0	0.0	0.0	0.0
992.0	1.1455164233823068e+18	@OccupyForJesus: 1 Peter 2:9 (KJV) But ye are a chosen generation, a royal priesthood, an holy nation, a peculiar people; that ye should...	0	0.0	0.0	0.0
993.0	1.1462469370348421e+18	When it comes to immigration, this is often left out of the conversation: The United States’s weak gun laws not only put American lives at risk but drive illegal gun trafficking and violence in Latin America. https://t.co/TIZrZLvWlu	1	1.0	0.0	0.0
994.0	1.1481233552975299e+18	Why would the #USWNT deserve equal pay with men when they can be beaten by an under 15s boys team? Pay on ability, reward on performance, promote on merit. 15 year old boys are more able than this team Facts don’t care about your feelings. https://t.co/iY4jziil1Z	0	0.0	0.0	0.0
995.0	1.1481376075425587e+18	💔say something-a great big world 💔how to never stop being sad-dandelion hands 💔latch (acoustic)-Sam Smith 💔supermarket flowers-Ed Sheeran	0	0.0	0.0	0.0
996.0	1.1489530934947799e+18	A @renditionprjct report released today presents, for the first time, a comprehensive overview of the CIA’s black site network, drawing on new data derived from an unprecedented analysis of the Senate Committee's 2014 study of CIA detention. https://t.co/hUBy640ZuF	1	0.0	1.0	1.0
997.0	1.1492933438027203e+18	I could also add to the pile of evidence thr neurological studies on how poverty affects the brain as shiwn below. This unprecedented study shows how much of an impact the environment can make. https://t.co/is8bzNWQ3P	1	1.0	1.0	1.0
998.0	1.1495952232504852e+18	Posted blog with @schweitzer_va on @JAMAInternalMed study on a bundle to improve outcome in patients with community-acquired pneumonia. https://t.co/NSFsadd35G	1	0.0	1.0	1.0
999.0	1.1496796308336722e+18	😢😢 Willy Wonka star Denise Nickerson taken off life support https://t.co/1aA3jXPuXy	0	0.0	0.0	0.0
1000.0	1.1500756444343542e+18	Why is the new JSF page so difficult to navigate?	0	0.0	0.0	0.0
1001.0	1.1507420798504428e+18	Race/Ethnicity and Neighborhood Characteristics Are Associated With Bystander Cardiopulmonary Resuscitation in Pediatric... https://t.co/TkSNb66VOi	1	1.0	1.0	1.0
1002.0	1.1516101793828905e+18	@Spelmanites I hope that young man has texts or witnesses cause I was ignored at CAU with my lack of proof. This was in 2002. Not much has changed. Title 9 should see it through. Unpaid leave is not enough.	0	0.0	0.0	0.0
1003.0	1.153715519796781e+18	Right wing Fascist group supports rightwing fascist.. surprise, surprise https://t.co/akTEJcgchK	0	0.0	0.0	0.0
1004.0	1.1537222690149048e+18	#BREAKING Boxer who collapsed after MGM National Harbor fight dies: Reports https://t.co/NqGH6U7NGO	0	0.0	0.0	0.0
1005.0	1.1537749227468472e+18	❌ PLEASE STOP SCROLLING!! ❌ I've got an RT deal from @ArmyEomma101 😭 everyone! I would like to call every/all fandoms to HELP ME OUT! To my co-Tiddies, help me..... 😭❤ I badly need 560 RT's and likes until August 2..... I do RTxRT guys ❤ https://t.co/4PpsLhLtSV	0	0.0	0.0	0.0
1006.0	1.1555395254117786e+18	God! What a week I just had!! This boy needs a serious massage and rest? God, Abeg let someone offer to give this boy a nice treat in a good hotel this week oh. I don taya oh 🙆🏻‍♂️	0	0.0	0.0	0.0
1008.0	1.1564709765589033e+18	He should be heading to Baltimore with pest control.	0	0.0	0.0	0.0
1009.0	1.157265068662362e+18	@Hodson_Group @TheMooreLab This is true (I’m barely allowed bathroom breaks), the abstract from @NutritionSoc summer conf 2018 is available for anyone wanting a sneak peek though https://t.co/2FxIfWpGZ8	1	0.0	1.0	1.0
1011.0	1.1577361338387374e+18	@colinelves @d445467j @Dmzmhm20181 @pmdfoster @LDHMarketing @BorisJohnson @Nigel_Farage @brexitparty_uk @SamCoatesSky @EU_Commission The war was caused by indoctrination. Territorial indoctrination by Argentina almost led to war with Chile in 1978, and led to the Falklands War in 1982. Falklands - Argentina's Imaginary Territory (1 pg):- https://t.co/Vz1RYrCvHH	1	1.0	1.0	1.0
1012.0	1.158025685379756e+18	.@LawrenceGostin wrote this 3 years ago in @JAMA_current Sadly even more relevant today 4 reforms to address mass shootings: 1. Dedicate federal funding for research 2. Universal background checks 3. Ban assault weapons 4. Regulate firearm safety https://t.co/EH7bPN6SQ2	1	0.0	1.0	1.0
1013.0	1.1582446471075308e+18	@AnnCoulter @Cernovich Doesn’t matter The media has their back & already covering for them The Dayton shooter’s support for Democrats like Warren & Bernie is completely ignored by CNN & others while spending all their airtime blaming El Paso on Trump Truly sick propaganda by the media	0	0.0	0.0	0.0
1014.0	1.1591653764726047e+18	Sensory neurogenesis depends on vascular-neuronal cytoneme contacts and blood flow. https://t.co/vwlwrT51Fc #Morpholino	1	1.0	1.0	1.0
1015.0	1.1601663251610092e+18	News 24 reports there is not a ROMAN salute.Not only is there such a salute not restricted to the ROMANS but a universal greeting since days immemorial .An outstreched arm & open hand indicating friendship is still being used when people are at a distance from one another.🙋✋	0	0.0	0.0	0.0
1016.0	1.1625360492029583e+18	Students to patrol for fires at Oakland college with failing alarms. #2Investigates @BrooksKTVU reports https://t.co/myCAe4ARAi https://t.co/GEPB9b3TXx	0	0.0	0.0	0.0
1017.0	1.1633396149182505e+18	MEM Media Market Share, Size 2019| Global Industry Analysis by Trends, Growth, Factors, Business https://t.co/mPmaLFDpfm #Business #SAbiz	0	0.0	0.0	0.0
1018.0	1.1646049149218734e+18	@cambecc @fhuysmans @steltenpower The visualization is tremendous! But I wouldn't compare one day to another. The long-term trends are a bit more nuanced, and the data doesn't necessarily reflect what is being reported by a lot of media https://t.co/NHM8njSUCV	1	1.0	1.0	1.0
1019.0	1.1653546910662492e+18	Older sisters are a god sent gift.	0	0.0	0.0	0.0
1021.0	1.166223817686995e+18	In letters written to @Zomato , @swiggy_in @foodpandaIndia and @UberEats , NRAI has raised issues of lack of transparency, deep discounting, and abuse of dominant position by online delivery aggregators @alnehaa reports https://t.co/YCHlHWEbZx	0	0.0	0.0	0.0
1022.0	1.1674436029868237e+18	@ignore89039500 Metal is to technical analysis as value is to rock: more technically complicated, but ultimately unsustainable; and most people would prefer a J Mascis or Interpol melody	0	0.0	0.0	0.0
1023.0	1.167847771962925e+18	@narendramodi Wage increment of 12 Lac public sector Banks is pending since Nov'17 , even after 2 years, no directives from Govt to Negotiating agent @ChairmanIba For settlement. @DFS_India @rajeevkumr @nsitharaman @PMOIndia https://t.co/Hl41IXzOCP	0	0.0	0.0	0.0
1025.0	1.1684331762655396e+18	It seems Boris Johnson will stop at nothing to implement his anti-democratic shutdown of parliament and force a disastrous No Deal on the British people. Today, the @LibDems continue to work with other parties on emergency legislation to stop this authoritarian power grab. https://t.co/V0uZSaN9sa	0	0.0	0.0	0.0
1026.0	1.1698340600398725e+18	A lavender bath cause a bitch feels like shit	0	0.0	0.0	0.0
1027.0	1.170040359432405e+18	Unsurprisingly, almost every single one of the highest charging air ambulance companies listed below by @GeBaiDC et al. is owned by private equity (KKR & Amercian Securities) https://t.co/XOBsP9uoVX Only PHI Air Medical & Aitheras aren't. https://t.co/gZOj0goQAE	0	0.0	0.0	0.0
1028.0	1.1715101881608643e+18	Imagine singing a Communist song in the British Parliament. Disgusting. Labour are a vile, nasty party. https://t.co/S6XxvVQ4e0	0	0.0	0.0	0.0
1030.0	1.1749795574739722e+18	Millions of children are expected to take part in a global #climatestrike today. How important is individual action in the face of climate change? https://t.co/42iVnnopG2	1	1.0	1.0	1.0
1031.0	1.1767664172715745e+18	UNICEF_vietnam website Choi Siwon and UNICEF join hands to stop bullying in Viet Nam https://t.co/XmFpII1bKw	0	0.0	0.0	0.0
1032.0	1.1773751545628795e+18	"Do you load up on ""sports drinks"" to stay hydrated? Might want to reconsider after reading this study, which found that Coca Cola was actually more hydrating than Powerade. The most effective hydration options were oral rehydration solution and milk. https://t.co/ZSI6T3BoF6 https://t.co/lIIMWOVVuN"	1	1.0	1.0	1.0
1033.0	1.178718161438298e+18	@Tehelka Couldn’t agree more! Kudos to @narendramodi for speaking his #MannkiBaat about this. #VapeFreeFuture https://t.co/ovhCLTDufG	1	0.0	1.0	1.0
